                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                 1.1583,                 1.1778,                 0.8068,                0.75144,                0.71349,                 0.7681,                0.40422,                 1.2707,                 1.4345,                0.88225,             0.00069319,             0.00069319,             0.00069319
                    135,                 1.1242,                 1.1593,                0.80993,                0.75323,                 0.7278,                0.78311,                0.41206,                 1.2755,                 1.3786,                0.89025,             0.00068329,             0.00068329,             0.00068329
                    136,                  1.141,                 1.1611,                0.79591,                0.72864,                0.71211,                0.74943,                 0.3774,                 1.3505,                  1.406,                 0.9146,             0.00067339,             0.00067339,             0.00067339
                    137,                 1.1641,                 1.2156,                0.80032,                0.74015,                0.72384,                0.77743,                0.40909,                 1.2901,                 1.3726,                0.92027,             0.00066349,             0.00066349,             0.00066349
                    138,                 1.1593,                 1.1695,                 0.8078,                 0.7407,                0.75912,                0.78164,                0.41467,                 1.2747,                 1.3458,                0.89026,             0.00065359,             0.00065359,             0.00065359
                    139,                 1.1557,                 1.1698,                0.80865,                0.76369,                0.74088,                0.79373,                0.42551,                 1.2646,                 1.3346,                0.88332,             0.00064369,             0.00064369,             0.00064369
                    140,                 1.1476,                 1.1346,                0.79148,                0.72809,                 0.7753,                0.79374,                0.42524,                 1.2582,                 1.3579,                0.88011,             0.00063379,             0.00063379,             0.00063379
                    141,                 1.1171,                 1.1641,                0.78626,                0.75617,                0.75912,                 0.7922,                0.42473,                 1.2727,                 1.3545,                   0.89,             0.00062389,             0.00062389,             0.00062389
                    142,                 1.1513,                 1.1736,                0.80068,                0.74802,                0.74032,                0.78703,                0.41661,                 1.2689,                 1.4592,                0.89012,             0.00061399,             0.00061399,             0.00061399
                    143,                 1.1313,                  1.121,                0.79611,                0.74942,                0.71533,                0.76886,                0.39727,                 1.3144,                 1.4047,                0.91221,             0.00060409,             0.00060409,             0.00060409
                    144,                 1.1084,                 1.1393,                0.80687,                 0.7554,                 0.7514,                0.78768,                0.41697,                 1.2862,                 1.4038,                  0.897,             0.00059419,             0.00059419,             0.00059419
                    145,                 1.1382,                 1.1174,                0.80427,                0.75713,                0.72435,                 0.7911,                0.42453,                 1.2614,                 1.3368,                0.96689,             0.00058429,             0.00058429,             0.00058429
                    146,                 1.1265,                 1.1524,                0.80286,                0.74469,                0.70316,                0.76258,                0.39149,                 1.3203,                 1.4099,                 1.0209,             0.00057439,             0.00057439,             0.00057439
                    147,                 1.1123,                 1.1196,                0.80008,                0.75886,                0.71207,                0.78215,                0.42241,                 1.2449,                 1.4097,                 0.9971,             0.00056449,             0.00056449,             0.00056449
                    148,                 1.1344,                 1.1445,                0.79203,                0.74524,                0.71046,                0.76813,                0.40456,                 1.3095,                 1.4029,                0.97407,             0.00055459,             0.00055459,             0.00055459
