                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                  1.624,                 1.3901,                 1.0878,                0.75896,                0.68248,                0.75918,                0.38158,                 1.7175,                 1.2026,                 1.1188,              0.0015545,              0.0015545,              0.0015545
                    138,                 1.5985,                 1.4225,                 1.0783,                 0.7517,                0.67762,                0.72933,                0.30214,                 1.9637,                 1.3346,                 1.1678,              0.0015512,              0.0015512,              0.0015512
                    139,                  1.623,                 1.4278,                 1.1072,                0.73315,                0.68613,                0.74512,                 0.2831,                 2.0729,                 1.3697,                 1.2062,              0.0015479,              0.0015479,              0.0015479
                    140,                 1.5886,                 1.3611,                 1.0923,                0.75304,                0.67032,                0.72973,                0.27162,                 2.1283,                 1.3999,                 1.2297,              0.0015446,              0.0015446,              0.0015446
                    141,                 1.6159,                 1.4384,                 1.1159,                0.76122,                0.70925,                0.75583,                0.31801,                 1.9382,                 1.3496,                 1.1669,              0.0015413,              0.0015413,              0.0015413
                    142,                 1.6266,                  1.442,                 1.0936,                0.78405,                0.68613,                0.74984,                0.30287,                 1.9592,                 1.3604,                 1.1624,               0.001538,               0.001538,               0.001538
                    143,                 1.6347,                 1.3891,                 1.0871,                 0.7467,                0.70681,                0.75938,                0.30429,                 2.0372,                 1.2806,                 1.2075,              0.0015347,              0.0015347,              0.0015347
                    144,                 1.6072,                 1.3916,                 1.0874,                0.77846,                0.70925,                0.77637,                0.32765,                   1.94,                 1.2204,                 1.1574,              0.0015314,              0.0015314,              0.0015314
                    145,                 1.5792,                 1.3933,                 1.0624,                 0.7746,                0.69819,                 0.7728,                0.32235,                 1.9428,                 1.2846,                 1.1628,              0.0015281,              0.0015281,              0.0015281
                    146,                 1.5804,                 1.3729,                 1.1055,                0.77274,                0.71976,                0.75911,                0.32287,                 1.9471,                 1.3521,                  1.161,              0.0015248,              0.0015248,              0.0015248
                    147,                 1.5905,                 1.3934,                 1.0879,                 0.7486,                0.73539,                0.76372,                0.30331,                 2.0597,                 1.2881,                 1.2152,              0.0015215,              0.0015215,              0.0015215
                    148,                 1.6014,                 1.3866,                 1.0857,                0.76425,                0.70438,                0.76568,                 0.3587,                 1.8446,                 1.2725,                 1.1594,              0.0015182,              0.0015182,              0.0015182
                    149,                 1.6002,                 1.3766,                 1.0858,                0.76749,                0.70677,                0.75855,                0.32555,                 1.9305,                 1.2964,                 1.1745,              0.0015149,              0.0015149,              0.0015149
                    150,                 1.5899,                 1.4005,                 1.1063,                0.75418,                0.70925,                0.75977,                0.33875,                 1.9578,                 1.3317,                 1.1832,              0.0015116,              0.0015116,              0.0015116
                    151,                 1.6189,                  1.376,                 1.0745,                0.74977,                 0.6837,                0.74649,                0.31611,                 1.9784,                 1.2925,                 1.2062,              0.0015083,              0.0015083,              0.0015083
                    152,                 1.5943,                 1.3365,                 1.0992,                0.76101,                0.69343,                 0.7622,                0.38608,                 1.7914,                 1.2471,                 1.1599,               0.001505,               0.001505,               0.001505
                    153,                 1.5814,                 1.3214,                 1.0836,                0.72769,                0.75669,                0.77599,                0.35339,                 1.9038,                 1.3692,                 1.1963,              0.0015017,              0.0015017,              0.0015017
                    154,                 1.6141,                 1.3904,                 1.0691,                 0.7656,                0.72993,                0.78011,                0.36373,                 1.8396,                 1.3033,                 1.1573,              0.0014984,              0.0014984,              0.0014984
                    155,                 1.5957,                 1.3696,                 1.0904,                0.76254,                0.69537,                0.77243,                0.31702,                 1.9621,                  1.362,                 1.1797,              0.0014951,              0.0014951,              0.0014951
                    156,                 1.5498,                 1.3159,                 1.0814,                0.77017,                0.69343,                0.76375,                0.30618,                 2.0591,                  1.257,                 1.2057,              0.0014918,              0.0014918,              0.0014918
                    157,                 1.5907,                 1.3773,                 1.0837,                0.76122,                0.70438,                0.76937,                0.37706,                 1.8494,                 1.2665,                   1.18,              0.0014885,              0.0014885,              0.0014885
                    158,                 1.5703,                 1.3583,                  1.077,                0.76795,                0.72468,                 0.7744,                0.34238,                  1.912,                  1.254,                 1.1847,              0.0014852,              0.0014852,              0.0014852
                    159,                 1.5566,                 1.3316,                 1.0764,                0.74842,                0.69221,                0.75277,                0.33668,                 1.8995,                 1.3456,                 1.1735,              0.0014819,              0.0014819,              0.0014819
                    160,                 1.6262,                 1.3866,                 1.0845,                0.74222,                0.71411,                0.76774,                0.37587,                 1.7937,                 1.2099,                 1.1512,              0.0014786,              0.0014786,              0.0014786
                    161,                 1.6126,                 1.3448,                 1.0907,                0.76302,                0.72871,                0.77176,                0.32925,                 1.9557,                 1.3297,                 1.1923,              0.0014753,              0.0014753,              0.0014753
                    162,                 1.5873,                 1.3333,                  1.093,                0.74739,                0.71776,                0.78121,                0.35669,                 1.8583,                 1.2879,                 1.1584,               0.001472,               0.001472,               0.001472
                    163,                 1.5579,                 1.3602,                 1.0872,                0.73271,                0.74034,                 0.7692,                0.33296,                 1.9232,                 1.2607,                 1.1587,              0.0014687,              0.0014687,              0.0014687
                    164,                 1.5947,                 1.3703,                 1.0548,                0.77741,                0.72993,                0.78584,                0.40044,                   1.74,                  1.177,                 1.1388,              0.0014654,              0.0014654,              0.0014654
                    165,                 1.5987,                 1.3315,                 1.0845,                0.78417,                0.71605,                0.77531,                0.36024,                 1.8691,                 1.2424,                 1.1631,              0.0014621,              0.0014621,              0.0014621
                    166,                 1.6185,                 1.4059,                 1.0704,                0.79629,                0.68735,                0.76644,                 0.3425,                 1.8773,                 1.2771,                 1.1449,              0.0014588,              0.0014588,              0.0014588
                    167,                  1.578,                 1.3752,                 1.0758,                0.77993,                 0.6726,                 0.7614,                0.37077,                 1.7701,                 1.2494,                 1.1208,              0.0014555,              0.0014555,              0.0014555
                    168,                 1.5691,                 1.3967,                 1.0898,                0.75238,                0.67762,                0.76339,                0.35965,                  1.802,                 1.3219,                 1.1333,              0.0014522,              0.0014522,              0.0014522
                    169,                 1.5733,                 1.3382,                 1.0617,                0.75807,                0.74331,                0.78067,                0.38613,                 1.8074,                 1.2053,                 1.1564,              0.0014489,              0.0014489,              0.0014489
                    170,                 1.5919,                 1.3513,                 1.0914,                0.76288,                0.71411,                0.77751,                0.35793,                  1.886,                 1.1987,                 1.1753,              0.0014456,              0.0014456,              0.0014456
                    171,                 1.5641,                 1.3084,                 1.0964,                0.77689,                0.72019,                 0.7903,                0.39885,                 1.7384,                 1.1489,                 1.1448,              0.0014423,              0.0014423,              0.0014423
                    172,                 1.6172,                 1.3602,                 1.0969,                0.75874,                0.71544,                0.78202,                 0.3643,                  1.882,                 1.2536,                 1.1794,               0.001439,               0.001439,               0.001439
                    173,                 1.5401,                 1.3364,                 1.0814,                0.77324,                0.73425,                0.78588,                0.37098,                 1.8346,                  1.267,                 1.1417,              0.0014357,              0.0014357,              0.0014357
                    174,                 1.5689,                 1.3658,                 1.0786,                0.76428,                0.72019,                0.78518,                0.34907,                 1.8714,                 1.2612,                 1.1458,              0.0014324,              0.0014324,              0.0014324
                    175,                 1.5763,                 1.3638,                 1.0966,                0.76519,                0.72548,                0.78032,                0.40199,                 1.7217,                 1.1594,                 1.1266,              0.0014291,              0.0014291,              0.0014291
                    176,                 1.5535,                 1.3208,                 1.0632,                0.79435,                0.67883,                0.77047,                0.34928,                 1.8416,                 1.2096,                  1.158,              0.0014258,              0.0014258,              0.0014258
                    177,                 1.5575,                 1.3056,                 1.0703,                0.73347,                0.74657,                0.78024,                0.36084,                 1.8745,                  1.262,                 1.1607,              0.0014225,              0.0014225,              0.0014225
                    178,                  1.563,                  1.297,                 1.0928,                0.77672,                0.69951,                0.76611,                0.35803,                 1.8224,                 1.2269,                 1.1491,              0.0014192,              0.0014192,              0.0014192
                    179,                 1.5831,                  1.356,                    1.1,                0.73398,                0.76764,                0.78385,                0.38451,                 1.7844,                 1.2445,                 1.1316,              0.0014159,              0.0014159,              0.0014159
                    180,                 1.5483,                 1.2872,                 1.0734,                0.78631,                0.74331,                0.79881,                0.35331,                 1.9058,                 1.2106,                 1.1696,              0.0014126,              0.0014126,              0.0014126
                    181,                 1.5681,                 1.3606,                 1.0962,                0.77499,                0.70394,                0.77425,                 0.3658,                 1.8246,                 1.1925,                 1.1535,              0.0014093,              0.0014093,              0.0014093
                    182,                 1.5508,                 1.3049,                 1.0638,                0.75273,                0.75182,                 0.7909,                0.38608,                 1.7988,                 1.1575,                 1.1315,               0.001406,               0.001406,               0.001406
                    183,                 1.6025,                 1.3766,                 1.0881,                0.76023,                0.71411,                0.78006,                0.38233,                 1.7735,                 1.2466,                 1.1398,              0.0014027,              0.0014027,              0.0014027
                    184,                 1.5486,                 1.3011,                 1.0708,                0.75933,                0.70438,                 0.7763,                0.39317,                 1.7231,                 1.1978,                  1.132,              0.0013994,              0.0013994,              0.0013994
