                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 1.3536,                0.79061,                0.94321,                0.77986,                0.77616,                 0.8154,                0.45492,                 1.6092,                0.97126,                  1.119,               0.000482,               0.000482,               0.000482
                    118,                 1.3621,                0.75887,                0.93078,                0.79076,                  0.777,                0.81884,                0.46025,                 1.6043,                 0.9814,                 1.1209,              0.0004688,              0.0004688,              0.0004688
                    119,                 1.3127,                0.73526,                0.93224,                0.78096,                0.77251,                0.82241,                0.46332,                 1.6047,                0.97363,                 1.1122,              0.0004556,              0.0004556,              0.0004556
                    120,                 1.3549,                0.76417,                0.94805,                0.78717,                0.78467,                0.81365,                0.45617,                 1.6167,                0.96692,                 1.1329,              0.0004424,              0.0004424,              0.0004424
                    121,                 1.3534,                0.76256,                0.93605,                0.78734,                0.78102,                0.82469,                0.46655,                 1.5973,                0.96541,                 1.1218,              0.0004292,              0.0004292,              0.0004292
                    122,                 1.3225,                0.76364,                0.94547,                0.77534,                0.76521,                0.81566,                0.45846,                 1.6102,                0.96837,                 1.1252,               0.000416,               0.000416,               0.000416
                    123,                 1.3293,                0.76911,                0.93553,                 0.7836,                0.76034,                0.81535,                0.45767,                 1.6166,                 0.9742,                 1.1222,              0.0004028,              0.0004028,              0.0004028
                    124,                 1.3528,                0.74852,                0.91904,                0.76096,                0.78467,                 0.8135,                0.45263,                  1.619,                0.98884,                  1.115,              0.0003896,              0.0003896,              0.0003896
                    125,                 1.3457,                 0.7794,                0.93617,                0.78407,                0.78186,                0.82107,                0.45558,                 1.6116,                  1.001,                 1.1178,              0.0003764,              0.0003764,              0.0003764
                    126,                  1.332,                0.75301,                0.94359,                0.78051,                0.76399,                0.81679,                0.46052,                 1.6141,                0.98054,                 1.1202,              0.0003632,              0.0003632,              0.0003632
                    127,                 1.3335,                0.77978,                0.94709,                0.75934,                0.79805,                0.81688,                0.45715,                 1.6059,                0.96334,                 1.1295,                0.00035,                0.00035,                0.00035
                    128,                 1.3357,                0.76287,                 0.9183,                0.78441,                0.77859,                0.82424,                0.46047,                 1.6069,                0.96567,                 1.1296,              0.0003368,              0.0003368,              0.0003368
                    129,                 1.3153,                0.75088,                0.93515,                0.76816,                 0.7981,                0.81639,                0.45442,                  1.622,                0.98466,                 1.1323,              0.0003236,              0.0003236,              0.0003236
                    130,                  1.359,                0.77775,                0.92027,                0.77638,                0.78102,                0.81883,                0.46491,                 1.6115,                0.99051,                 1.1412,              0.0003104,              0.0003104,              0.0003104
                    131,                 1.3086,                0.75198,                0.92897,                0.76158,                 0.7944,                0.81407,                0.45599,                 1.6231,                0.99023,                  1.135,              0.0002972,              0.0002972,              0.0002972
                    132,                 1.3269,                0.75262,                0.94267,                0.79972,                0.76642,                0.81631,                0.45104,                 1.6177,                0.97645,                 1.1386,               0.000284,               0.000284,               0.000284
                    133,                 1.3059,                0.72239,                 0.9299,                 0.7755,                0.79197,                0.81991,                0.46108,                 1.5883,                0.99121,                 1.1255,              0.0002708,              0.0002708,              0.0002708
                    134,                 1.2967,                0.72779,                0.92749,                0.75936,                  0.809,                0.81977,                0.46323,                 1.5865,                0.96845,                 1.1236,              0.0002576,              0.0002576,              0.0002576
                    135,                  1.282,                0.71924,                0.93368,                0.76781,                 0.7871,                0.81308,                0.45721,                  1.606,                0.96704,                 1.1301,              0.0002444,              0.0002444,              0.0002444
                    136,                 1.2894,                0.73193,                0.92911,                0.74619,                  0.809,                0.81447,                0.45457,                 1.6185,                0.97277,                 1.1331,              0.0002312,              0.0002312,              0.0002312
                    137,                 1.3108,                0.75255,                0.92952,                0.78545,                0.78345,                 0.8217,                 0.4647,                 1.6005,                0.97381,                 1.1307,               0.000218,               0.000218,               0.000218
                    138,                  1.276,                0.71653,                0.93429,                0.75944,                0.79562,                0.81969,                0.46466,                  1.601,                0.96598,                 1.1304,              0.0002048,              0.0002048,              0.0002048
                    139,                 1.2697,                0.71227,                0.93004,                 0.7525,                0.79523,                0.81762,                0.45538,                 1.6271,                0.95034,                 1.1243,              0.0001916,              0.0001916,              0.0001916
                    140,                 1.2758,                0.70669,                0.92914,                0.76892,                0.79684,                0.81874,                0.45989,                 1.6186,                0.94572,                 1.1272,              0.0001784,              0.0001784,              0.0001784
                    141,                 1.2988,                0.73878,                0.93115,                0.77221,                0.78589,                0.81475,                0.45715,                 1.6084,                0.96166,                 1.1338,              0.0001652,              0.0001652,              0.0001652
